time_s,lat_deg,lon_deg,alt_m,Px_m,Py_m,Pz_m,roll_deg,pitch_deg,yaw_deg,Bx_true_nT,By_true_nT,Bz_true_nT,B_total_true_nT,B_proj_D1_nT,B_proj_D2_nT,B_proj_D3_nT,B_proj_D4_nT,Bx_meas_nT,By_meas_nT,Bz_meas_nT,B_total_meas_nT
316.0,23.19155592798848,72.57577800783018,1099.0,18819.219819261893,448.54022370453913,-99.0,15.0,0.0,51.0,23626.079351370347,-20451.90442641612,33148.838475168115,45555.652914180624,20991.097877714965,6119.988013890732,-44649.07744152113,17415.539766691076,23531.912283817917,-20435.38812696373,33314.14705150485,45620.04359272621
317.0,23.19187273787403,72.57625239266015,1099.0,18854.48693439926,497.14239300412254,-99.0,15.0,0.0,54.0,22163.261411990232,-21656.97157185364,33498.43054933204,45633.09570200902,19432.1988128399,6007.440146803978,-44593.91448739171,19090.110095132844,22059.15804950062,-21762.900529618277,33389.08257408066,45552.83886272824
318.0,23.19216629241572,72.5767441666773,1099.0,18887.16527650032,547.5261374422859,-99.0,15.0,0.0,57.0,20582.90676434669,-22677.52641840512,33762.72641332666,45583.41749132459,18182.587974078186,5395.687067827094,-44529.42526649375,20843.933661892257,20465.81129720725,-22770.60427110641,33844.3852915941,45637.618985767615
319.0,23.19243578700096,72.57725198195415,1099.0,18917.16527650071,599.5533577468509,-99.0,15.0,0.0,60.0,18940.127652070645,-23666.732967339314,33986.30353622554,45540.21863013542,16975.420988987204,4882.084892555939,-44122.57122675084,22222.99354043548,18947.37298264204,-23491.904120398176,33965.04039641098,45436.73042016959
320.0,23.19268048296381,72.57777444657769,1099.0,18944.40470648442,653.0814481966676,-99.0,15.0,0.0,63.0,17280.585703996156,-24558.76558393466,34287.98141909524,45578.69325766185,15378.12422722624,4390.560330102593,-43912.55447959156,24016.740259786337,17175.231784687447,-24656.49272242403,34172.00218303785,45504.47179592606
321.0,23.192899709609662,72.57831012846555,1099.0,18968.808905069152,707.9636875919655,-99.0,15.0,0.0,66.0,15513.446069117112,-25409.266800256653,34475.35453162093,45550.49855212329,14205.24399970221,4060.250810443017,-43413.65956625722,25704.186204673348,15577.61816852701,-25535.994234681064,34321.816057799624,45527.31319618499
322.0,23.19309286605351,72.57885755929232,1099.0,18990.31098204176,764.0496415306573,-99.0,15.0,0.0,69.0,13713.820955692405,-26126.69268325549,34747.99957310557,45586.14296145934,12900.231543212154,2727.742366436714,-42968.77119405322,27398.263475231965,13509.338824878612,-26065.002782885756,34874.636829695526,45586.47715672237
323.0,23.193259422866973,72.57941523851551,1099.0,19008.85200170457,821.1855748657345,-99.0,15.0,0.0,72.0,11922.309861622254,-26744.650792164783,34867.76757704117,45532.17581269249,11623.925709712894,1938.170138918179,-42400.036675210016,28678.922043241982,11813.97668649833,-26584.036772784984,34972.14715193984,45489.91242795312
324.0,23.1933989235294,72.57998163748988,1099.0,19024.3811444114,879.2148732410533,-99.0,15.0,0.0,75.0,10108.87322861083,-27334.901928273142,34944.08345527008,45502.474107561626,10023.722751466506,1451.0551156630677,-41600.87743171152,30091.03111017312,9952.634221912376,-27331.433046128117,34755.580996934565,45321.21545970104
325.0,23.19351098567916,72.58055520365896,1099.0,19036.85584585987,937.9784725246016,-99.0,15.0,0.0,78.0,8281.208166012593,-27741.45933253151,35092.02833260871,45493.048118189945,8778.009355341965,286.8330128141297,-41231.69062640458,31462.47484311152,8155.386407754178,-27800.70979143397,35154.2842120765,45554.51120175438
326.0,23.193595302161704,72.58113436481221,1099.0,19046.241913761936,997.315294959647,-99.0,15.0,0.0,81.0,6397.755380820988,-27993.84994418565,35150.599512010456,45388.89241504089,7964.929478952694,-460.7173699213592,-40344.02463779791,32783.63471223427,6523.164029930995,-28016.79325099063,35313.61746543185,45547.1618383077
327.0,23.19365164187141,72.58171753339623,1099.0,19052.51362155765,1057.0626908711004,-99.0,15.0,0.0,84.0,4509.901309838704,-28261.513525925504,35230.62095845216,45389.96595855391,6643.798356926355,-1681.230235121368,-39365.88789838997,33944.61050192617,4496.337003896981,-28139.53386541355,35349.220113358664,45405.04129761419
328.0,23.193679850385053,72.582303110868,1099.0,19055.65377893247,1117.0568846627734,-99.0,15.0,0.0,87.0,2593.0009071768754,-28388.889014296507,35246.36202032615,45331.65239475123,5509.397002603246,-2411.5870345074018,-38283.68225865284,35311.5674654777,2628.3545211604337,-28437.791229923954,35297.564629032786,45404.12190832888
329.0,23.193679850385053,72.58288949207837,1099.0,19055.65377893247,1177.1334239194066,-99.0,15.0,0.0,90.0,724.5012740890421,-28457.51679053589,35317.84625157262,45361.93809604601,4580.615687667896,-3554.5863010886846,-37267.85534319802,36505.78981280495,774.2678112379112,-28422.27962384824,35467.57121102911,45457.38748838476
330.0,23.19365164187141,72.58347506967367,1099.0,19052.51362155765,1237.127630366082,-99.0,15.0,0.0,93.0,-1213.2048123343168,-28450.380273213854,35401.332283567164,45432.921225238,3336.7079969459323,-4832.419646100804,-36391.68629299408,37732.55366478895,-1228.274745992233,-28559.40138700875,35634.07345264491,45682.98651866373
331.0,23.193595302161704,72.58405823850339,1099.0,19046.241913761936,1296.8750514506794,-99.0,15.0,0.0,96.0,-3162.146845268589,-28279.650006481235,35343.00323469847,45374.72484553513,2013.4005805636364,-5759.029414319821,-34744.42173662984,38763.11243607102,-3362.0489794243235,-28464.135069203225,35195.256893908445,45389.60747138163
332.0,23.19351098567916,72.58463740002182,1099.0,19036.85584585987,1356.2119113006836,-99.0,15.0,0.0,99.0,-5090.976238326983,-28052.53246989079,35252.170054092785,45338.48376992952,1181.7130578255544,-7077.396779032289,-33612.65501931881,39347.71040791696,-5036.257766940117,-28016.4654990086,35169.06443037344,45245.4342918704
333.0,23.1933989235294,72.58521096667155,1099.0,19024.3811444114,1414.9755598265149,-99.0,15.0,0.0,102.0,-7077.649841367821,-27787.131826214827,35121.61419740391,45340.33090125985,251.60656367287183,-8248.302212663684,-32214.395991554546,40523.664903877,-7060.689771653031,-27815.935813652715,35177.07274381046,45398.30472676382
334.0,23.193259422866973,72.5857773662368,1099.0,19008.85200170457,1473.0049187396403,-99.0,15.0,0.0,105.0,-8949.653518541267,-27284.45929513189,35011.03604839511,45280.356252040125,-755.7584263959932,-9777.135864545307,-30942.17863143702,41029.59483474941,-8928.856360973276,-27258.321069285583,35071.063107850656,45306.95322956504
335.0,23.19309286605351,72.58633504615459,1099.0,18990.31098204176,1530.14092323939,-99.0,15.0,0.0,108.0,-10864.008510996153,-26841.561643472764,34957.47026834582,45392.960246602415,-1621.2080263038963,-10917.007830047036,-29443.62502604861,41863.42021590342,-10807.135796973402,-26851.656934900388,34902.05571343633,45342.6858192986
336.0,23.192899709609662,72.58688247777208,1099.0,18968.808905069152,1586.2269581888645,-99.0,15.0,0.0,111.0,-12708.683013148844,-26222.390131682863,34782.91896558443,45375.93877721198,-2466.291853910652,-12424.900674037806,-27939.219493950044,42651.06428096372,-12818.491171967942,-26254.285392422957,34878.69361700484,45498.62070240709
337.0,23.19268048296381,72.5874181605381,1099.0,18944.40470648442,1641.1092875560262,-99.0,15.0,0.0,114.0,-14471.583415501742,-25566.448201550884,34663.643834488365,45438.29006552373,-2919.690413996554,-13320.091421319154,-26389.94414168729,43119.03930989977,-14275.94250964999,-25594.76698920995,34601.77847109658,45345.09571203512
338.0,23.19243578700096,72.58794062611764,1099.0,18917.16527650071,1694.6374759494847,-99.0,15.0,0.0,117.0,-16177.489996372138,-24743.937788900414,34433.16712753609,45382.99944160288,-3590.438155684157,-14825.085450483672,-24697.19885168888,43698.545806894486,-16201.980218131748,-24751.481212616254,34480.97117247075,45432.11813468515
339.0,23.19216629241572,72.58844844241784,1099.0,18887.16527650032,1746.664801100657,-99.0,15.0,0.0,120.0,-17887.22588457824,-23878.546530517127,34195.94267496831,45381.71801161473,-4590.395684301261,-16266.076973122354,-23197.529497619365,43829.406196554846,-17964.98225184537,-23967.79622318556,34079.232825795254,45371.68669004964
340.0,23.19187273787403,72.58894021751449,1099.0,18854.48693439926,1797.0486561361613,-99.0,15.0,0.0,123.0,-19530.63496568317,-22909.85325868638,33909.29005122871,45344.757472895006,-4688.636009981154,-17496.941773072693,-21629.94978162772,44217.45995713175,-19387.31578899313,-22966.60571844632,34058.923888722216,45424.03866001444
341.0,23.19155592798848,72.58941460346826,1099.0,18819.219819261893,1845.6509405716288,-99.0,15.0,0.0,126.0,-21121.948241728154,-21872.44027647961,33582.99723857801,45302.958454175474,-5526.152712753461,-18940.96844319198,-19786.03518092301,44288.56452713678,-21204.480674657632,-21936.329937425948,33553.9011470728,45350.819772007126
342.0,23.191216731112945,72.58987030002018,1099.0,18781.46059579835,1892.338438920327,-99.0,15.0,0.0,129.0,-22700.433162544123,-20821.98573274124,33247.010055676365,45323.59687032637,-5680.365508995595,-20306.501877721315,-18097.773376921097,44512.32776248555,-22690.48122460932,-20777.66623285361,33444.27188738556,45443.24674102392
343.0,23.190856076962486,72.59030605815627,1099.0,18741.31275941677,1936.98318589861,-99.0,15.0,0.0,132.0,-24144.919496129667,-19669.526104635304,32964.09710658822,45348.63936997548,-6423.255111048148,-21601.700088887148,-16561.625721956716,44369.61202953033,-24176.372856756672,-19811.540418032146,32956.45935878505,45421.60666149418
344.0,23.19047495406506,72.59072068353143,1099.0,18698.88635254591,1979.462817214128,-99.0,15.0,0.0,135.0,-25556.357565175687,-18403.68606225509,32706.899116686844,45404.45267268713,-6358.766845939552,-23238.753726538213,-14758.880296306605,44298.04756808115,-25606.93698439645,-18263.151172939197,32881.64862708567,45502.31564353188
345.0,23.19007440705204,72.59111303974333,1099.0,18654.29766301789,2019.660904994419,-99.0,15.0,0.0,138.0,-26898.87102719381,-17097.328569425892,32334.88246585952,45402.78109135456,-6799.549929824918,-24386.85539786687,-13229.710541035774,43966.563191582674,-26813.557247126057,-17151.186367407438,32382.239686848727,45406.38163508484
346.0,23.189655533794934,72.59148205144729,1099.0,18607.668905329563,2057.4672769017734,-99.0,15.0,0.0,141.0,-28092.2272802075,-15707.25167644488,31935.236599385746,45340.3829433405,-6866.172647397319,-25565.5337628175,-11289.54252405314,43680.39362492285,-28068.990771438483,-15705.619694464473,31899.74145495726,45300.422048887885
347.0,23.18921948239624,72.5918267073035,1099.0,18559.127885667425,2092.778318097558,-99.0,15.0,0.0,144.0,-29278.16633684824,-14245.93183897227,31538.28477940253,45330.1335188359,-6808.5806985442405,-26982.605687717783,-9894.170261251506,43316.95618490115,-29104.50375482366,-14305.4845645739,31776.702701780265,45403.50054829622
348.0,23.18876744804252,72.59214606274874,1099.0,18508.807651590127,2125.497255204879,-99.0,15.0,0.0,147.0,-30466.97579718904,-12735.424918116649,31082.466547995115,45349.17186430998,-7085.6332406715965,-27930.37690458777,-7766.924016068406,42698.45120141847,-30288.17213023406,-12826.109700765575,30878.18724909169,45114.79700538094
349.0,23.188300669728527,72.59243924258475,1099.0,18456.8461273632,2155.534421497932,-99.0,15.0,0.0,150.0,-31511.89122824773,-11129.229799013565,30651.90177301854,45347.52613983419,-6880.3826620046975,-29514.137188990728,-5837.415864158909,42286.37797247473,-31542.15293843849,-11037.510792809391,30638.917196200327,45337.37203950896
350.0,23.18782042686117,72.59270544337629,1099.0,18403.38573591179,2182.807502593349,-99.0,15.0,0.0,153.0,-32445.87765614989,-9522.174835627831,30137.898998414727,45295.692361600544,-6789.412845267477,-30608.917125476248,-4238.873493608876,41539.97993580618,-32345.80479099362,-9508.67710689242,30136.972919105378,45220.60553140677
351.0,23.187328035752767,72.59294393565234,1099.0,18348.57300845324,2207.2417619644475,-99.0,15.0,0.0,156.0,-33399.35955776336,-7849.871517470645,29698.17518944988,45377.51988917874,-6519.666156690569,-31657.593718694206,-2377.829463141642,40967.42959102315,-33241.02546579608,-7884.005803667995,29654.08967085616,45238.129445603205
352.0,23.18682484601312,72.59315406590441,1099.0,18292.55818286355,2228.770245678804,-99.0,15.0,0.0,159.0,-34142.173099430365,-6175.069789197129,29195.03594069364,45345.00627887612,-6250.497699076051,-32909.61002812808,-686.5146039492628,40109.77209373211,-34027.59529639057,-6121.576070481618,29209.044589783603,45260.57026916035
353.0,23.18631223685033,72.5933352583764,1099.0,18235.49479188564,2247.3339657699994,-99.0,15.0,0.0,162.0,-34770.343029111056,-4390.737152666698,28768.010774282782,45341.52369534034,-5766.597202289688,-33889.441850408504,896.7727258951978,39491.56869117673,-34660.23345850394,-4534.487933928413,28889.585825882543,45348.66628040975
354.0,23.185791613290483,72.59348701664122,1099.0,18177.53924230865,2262.8820617743145,-99.0,15.0,0.0,165.0,-35302.09350365923,-2597.272568957716,28333.21379772192,45340.43046383635,-5482.889771116296,-35225.26704637482,2367.9163328163786,38117.01462187254,-35157.63831120379,-2600.9864956972847,28358.640785012158,45244.19487122716
355.0,23.185264402326563,72.59360892495992,1099.0,18118.85038626427,2275.3719399709416,-99.0,15.0,0.0,168.0,-35781.74523095661,-802.71935828952,27764.55968086337,45297.333524319976,-5039.163933604432,-36415.61061460822,4008.298408819279,36994.85057189076,-35705.32825968081,-697.1961251216082,27869.996031358813,45300.035622021336
356.0,23.18473204900718,72.59370064941942,1099.0,18059.58908582848,2284.7693899477304,-99.0,15.0,0.0,171.0,-36232.22239475507,1018.5080909129632,27283.78054350839,45367.56527675441,-4645.430738163335,-37568.93393538521,5648.4260335251865,35902.505341940625,-36271.43716698534,1155.8944505877091,27356.695699784614,45446.03443371136
357.0,23.18419601247578,72.59376193884589,1099.0,17999.91777210637,2291.0486781822506,-99.0,15.0,0.0,174.0,-36539.71902793858,2871.8479882624365,26756.654612453047,45379.699685635744,-4081.6330075098463,-38360.49035577591,7351.289567891529,34873.401148812576,-36661.8059253826,2925.756740716881,26760.6045355844,45483.821533884
358.0,23.18365776197124,72.59379262549132,1099.0,17940.00000002196,2294.1926183800915,-99.0,15.0,0.0,177.0,-36735.277810667954,4730.438115058828,26260.76353177453,45403.58335923646,-3476.005732480911,-39080.093881095054,8895.329514819066,33737.72174891716,-36887.98439328887,4659.951024887054,26174.09379039325,45470.00903785012
359.0,23.18311877280076,72.59379262549132,1099.0,17880.000000020824,2294.1926183800915,-99.0,15.0,0.0,180.0,-36816.921181026126,6605.680610384882,25760.05609540405,45416.97030422294,-2594.82297659452,-39832.12463907428,10069.397706462803,32375.54919270165,-36750.60835857937,6465.377680172566,25783.07152791941,45356.09221137515
360.0,23.182580522296213,72.59376193909299,1099.0,17820.082227935345,2291.048703498772,-99.0,15.0,0.0,183.0,-36742.37087216204,8477.967646278103,25178.566532360262,45341.349399233055,-1759.551971035545,-40526.69595193602,11484.390718473038,30912.282366562147,-36668.78042980238,8374.141905206056,25199.189614422743,45273.88726497004
361.0,23.182044485764813,72.59370065065215,1099.0,17760.410914213247,2284.7695162448854,-99.0,15.0,0.0,186.0,-36757.54148835562,10358.788608785271,24645.026610672063,45451.05823135935,-1007.1713577050637,-41600.27130293975,12922.438611241463,29788.25733914082,-36943.83772037572,10274.214148474875,24880.441622459057,45710.42547610742
362.0,23.18151213244543,72.59360892840022,1099.0,17701.149613777805,2275.372292439274,-99.0,15.0,0.0,189.0,-36534.205665630216,12207.640959452683,24199.56686787029,45490.58933456456,0.1346148749829288,-42201.32118452411,14338.477537147164,28221.453728618944,-36702.64064931792,12262.26136850832,24285.27143045741,45686.11707021693
363.0,23.18098492148151,72.59348702398097,1099.0,17642.46075773342,2262.882813754376,-99.0,15.0,0.0,192.0,-36118.81034127891,13979.30559557408,23775.40838707553,45445.12613444864,780.6672814713371,-42600.53966784699,15115.782250540084,26725.92554963097,-36226.52688114914,13757.27411317466,23811.953151765032,45482.226790225424
364.0,23.180464297921663,72.59333527175896,1099.0,17584.50520815643,2247.3353368545545,-99.0,15.0,0.0,195.0,-35781.7098504227,15848.10514877336,23196.33272633901,45492.45045694329,2099.823528059789,-43479.25323103571,16536.89500098688,24942.952553433974,-35879.11952206189,16096.38948416219,23376.248870255407,45747.72107273068
365.0,23.17995168875888,72.59315408790113,1099.0,17527.441817179228,2228.7724993093075,-99.0,15.0,0.0,198.0,-35213.82055924006,17525.496504159517,22744.692834919544,45436.51877345475,2960.097431915072,-43697.63543054133,17264.859599807784,23404.374397972857,-35250.16629448801,17544.903079876916,22861.87886199836,45530.90547059239
366.0,23.179448499019227,72.59294396923431,1099.0,17471.42699158884,2207.245202540038,-99.0,15.0,0.0,201.0,-34599.74376127476,19255.531872711894,22357.64491473901,45472.87171688688,4186.680248134119,-43979.608264764574,18140.37586019813,21972.47864171668,-34600.218785167344,19197.265549736392,22515.963908444457,45526.68201499991
367.0,23.178956107910825,72.59270549188186,1099.0,17416.614264130283,2182.812472136669,-99.0,15.0,0.0,204.0,-33875.82791933419,21043.78439901058,21893.740997448265,45494.48839052627,5277.275445829525,-44333.06017658137,18998.53104916852,20003.943916548287,-33800.21793617241,21046.54892741864,21917.26201186127,45450.83418798334
368.0,23.178475865043467,72.59243930968293,1099.0,17363.15387267887,2155.541295910379,-99.0,15.0,0.0,207.0,-33026.80725959938,22734.31963110277,21471.754981157774,45482.47518355553,6349.52440453008,-44481.62299073213,19770.138010348423,18407.67217752852,-33043.15977941272,22600.49748540932,21420.56746239895,45403.45367047506
369.0,23.178009086729475,72.59214615239901,1099.0,17311.192348451947,2125.506440147765,-99.0,15.0,0.0,210.0,-32084.69937044265,24302.935325887745,21041.25472662496,45418.00303422292,7618.292868495213,-44697.493653004,20268.744321187576,16411.507306053936,-31938.779778902564,24323.632695052616,20983.16745152922,45299.20614699537
370.0,23.17755705237576,72.59182682371241,1099.0,17260.872114375357,2092.790244544805,-99.0,15.0,0.0,213.0,-31033.44851493863,25837.02962450473,20664.7206602909,45361.41208686889,8527.958748565163,-44810.96745342557,20883.795490833603,14748.218083803618,-31140.11810388441,25753.21550144061,20439.64960006678,45284.81356880053
371.0,23.17712100097706,72.59148219902238,1099.0,17212.33109471251,2057.482396418891,-99.0,15.0,0.0,216.0,-29924.039042246102,27367.32156655905,20226.170022817143,45315.74071027886,10230.77302266397,-44872.72676586619,21277.948300420976,13125.248914201244,-29897.42736880371,27390.737716090815,20330.292938206727,45358.89644664949
372.0,23.17670212771996,72.59111322304487,1099.0,17165.702337024893,2019.6796847945948,-99.0,15.0,0.0,219.0,-28764.12845617745,28863.10409169877,19779.418263500484,45295.46611410697,11471.267688067564,-44659.82503895075,21838.96693392108,11492.815373765075,-28804.15200634525,28785.491163138453,19825.461080639343,45291.63919938989
373.0,23.176301580706934,72.59072090722239,1099.0,17121.113647496164,1979.4857350344423,-99.0,15.0,0.0,222.0,-27506.85735971832,30329.922208887823,19390.555395500705,45304.80130793047,12977.212273366938,-44629.34658877142,21958.428544520422,9419.864367077476,-27292.9755949852,30373.729251931265,19515.01414728413,45258.211660059904
374.0,23.175920457809507,72.59030632695129,1099.0,17078.687240624942,1937.010724765464,-99.0,15.0,0.0,225.0,-26221.62442384465,31708.654809248947,18970.220264573283,45308.73684096368,13907.428248311828,-44310.66678349108,22407.22401209178,7883.370464979366,-26281.20062082972,31498.187695061,18920.16156241692,45175.32343761969
375.0,23.17555980365905,72.5898706186339,1099.0,17038.53940424337,1892.3710818653344,-99.0,15.0,0.0,228.0,-24792.46596842846,32980.85057389154,18620.079763423888,45267.09891045938,15471.15306758148,-44279.88785173867,22562.75834728542,6097.179985304258,-24884.665420443307,33002.764244086895,18743.15509460784,45384.30217309407
376.0,23.175220606783515,72.58941497656363,1099.0,17000.780180780534,1845.68916532796,-99.0,15.0,0.0,231.0,-23280.23467636889,34145.86076392633,18279.494278321523,45189.0367784869,16792.354801127207,-43494.82459075259,22536.3135934858,4178.620299670925,-23130.414296748862,34054.22881160225,18156.000064275333,44992.74279065648
377.0,23.174903796897965,72.58894064965175,1099.0,16965.513065642812,1797.092929913094,-99.0,15.0,0.0,234.0,-21791.47966076416,35245.31967522994,17940.931641484476,45155.04593042806,17973.388961489625,-43382.36369781986,22337.2798642402,2596.7715535545854,-21799.16977642833,35115.71107597411,18019.929395302526,45089.18742586216
378.0,23.17461024235628,72.58844893800449,1099.0,16932.834723542463,1746.715575459791,-99.0,15.0,0.0,237.0,-20255.84831476732,36231.79235438544,17694.153046821542,45123.44424139751,19261.78989782623,-42885.18231156152,22411.517519597248,1159.5065618741746,-20435.78180081617,36112.81903625437,17708.03766536093,45114.64811470512
379.0,23.17434074777104,72.58794118936018,1099.0,16902.83472354207,1694.6951818608309,-99.0,15.0,0.0,240.0,-18695.315741691666,37245.39287469665,17433.819227152133,45173.79964002439,20633.63270846421,-42280.86486346865,22037.41947170869,-407.69123558922087,-18739.47354864312,36961.79461345116,17523.758550177063,44993.602252455246
380.0,23.174096051808185,72.58741879539593,1099.0,16875.59529355765,1641.1743306717722,-99.0,15.0,0.0,243.0,-17034.587294321733,38184.09812704256,17218.850040970192,45218.263022775456,22275.86672777701,-41748.480267931656,22184.71913966397,-2186.769977680415,-17091.255000859113,38276.51983133491,17170.191127658683,45299.21005120614
381.0,23.17387682516233,72.58688318791414,1099.0,16851.19109497292,1586.299714403891,-99.0,15.0,0.0,246.0,-15335.850450334794,38950.26806486539,17043.67729168733,45197.32986563571,23598.03972800945,-41122.01624637587,21660.5648840664,-3674.4858077029294,-15376.305117416903,38995.00505670363,17054.207551464875,45253.587411880224
382.0,23.17368366871848,72.58633583491915,1099.0,16829.689017999608,1530.22173456852,-99.0,15.0,0.0,249.0,-13620.718870686234,39730.70964550574,16875.849301943126,45264.19734350368,24643.71026252724,-40626.68711785625,21280.02722453826,-5559.852881889382,-13727.867158733952,39884.92012660614,16640.90211991122,45345.1299876631
383.0,23.17351711190502,72.58577823659489,1099.0,16811.147998337503,1473.0940895754932,-99.0,15.0,0.0,252.0,-11855.135862604651,40402.22002147025,16697.778838051232,45295.6890565601,26104.520284108326,-40083.15297471806,20523.65397176959,-6834.9011408787865,-11980.329358958614,40506.70509895887,16813.501360568735,45464.43970318993
384.0,23.1733776112426,72.58521192119441,1099.0,16795.61885563138,1415.0733535988145,-99.0,15.0,0.0,255.0,-10005.605496524206,40977.49948901082,16567.16491181022,45318.192361777554,27507.814315605505,-39028.175690822696,19626.750691980644,-8379.992217169734,-9858.452080564646,40938.204224049136,16683.653387465212,45293.15547483773
385.0,23.17326554909284,72.58463844085271,1099.0,16783.144154182908,1356.318547591769,-99.0,15.0,0.0,258.0,-8153.55989101209,41384.18718358047,16472.554661190403,45282.18794192538,28739.216237661447,-38030.40948027189,19309.672722310977,-9635.102527260551,-8212.416469590196,41445.551372934526,16378.640699974516,45314.86934832112
386.0,23.17318123261029,72.58405936733413,1099.0,16773.758086280133,1296.9907035958884,-99.0,15.0,0.0,261.0,-6278.156449197902,41741.14112773675,16374.502092530756,45275.406456756806,29744.646182418088,-37129.86418607064,18292.085058201887,-10903.00525852945,-6397.458610378032,41599.35736241374,16315.667482343328,45140.17074659446
387.0,23.17312489290058,72.5834762877261,1099.0,16767.486378483718,1237.2524235442263,-99.0,15.0,0.0,264.0,-4360.849409887101,41983.294560543305,16347.421017114795,45264.24862564123,31088.3875682267,-36083.95527067867,17539.1124971112,-12406.60241156253,-4385.586327956731,42053.3525878038,16119.602742405952,45249.9660097893
388.0,23.17309668438694,72.58289080009096,1099.0,16764.346221109252,1177.2674337893854,-99.0,15.0,0.0,267.0,-2437.245431723499,42161.677807838496,16325.425031159575,45277.66274129496,32186.638636858537,-35226.44690290292,16474.724500273598,-13383.341276659734,-2654.8837927555,42119.64404780891,16261.800577117892,45227.85624675475
389.0,23.17309668438694,72.58230450908778,1099.0,16764.346221109252,1117.2001365332876,-99.0,15.0,0.0,270.0,-524.1253321515296,42184.3559265232,16279.814176680138,45219.76273629298,33579.48084175612,-34160.38263493622,15301.067851916956,-14767.604293256189,-482.5343518956872,42352.33827774535,16312.10434195987,45387.643087698656
390.0,23.17312489290058,72.58171902157602,1099.0,16767.486378483718,1057.215159419111,-99.0,15.0,0.0,273.0,1362.3415571308904,42170.626081652204,16315.498412012588,45237.29840595254,34875.546490871966,-33134.626332919,14013.372324031196,-15949.07891995626,1592.026084545947,42423.3906590594,16475.146722113604,45537.99602068819
391.0,23.17318123261029,72.58113594221341,1099.0,16773.758086280133,997.4769045119176,-99.0,15.0,0.0,276.0,3225.748326730886,41987.12161315529,16438.19092178917,45205.50800960532,35591.02312761997,-31804.56939576169,12777.02918132314,-16489.557613947447,3247.1545284841677,41855.95143755981,16510.343790793275,45111.59646216709
392.0,23.17326554909284,72.58055686905959,1099.0,16783.144154182908,938.149097886679,-99.0,15.0,0.0,279.0,5132.885992062018,41780.53452759589,16507.059498600207,45215.51279494092,36354.82297929887,-30667.26166989404,11598.596160572468,-17350.17598954895,4953.2934116569295,41556.60000558235,16486.227915209744,44980.90517673219
393.0,23.1733776112426,72.579983389198,1099.0,16795.61885563138,879.3943410697789,-99.0,15.0,0.0,282.0,7034.224474237568,41562.40071010373,16542.274789269162,45283.11298867254,37711.51865921527,-29497.854788500463,10390.75102820606,-18328.709360180404,6993.857569928787,41538.40352874035,16666.621249416774,45300.4335000939
394.0,23.17351711190502,72.57941707438775,1099.0,16811.147998337503,821.373665563129,-99.0,15.0,0.0,285.0,8813.68464525504,41068.56939036472,16730.750878382616,45213.12258351227,38653.38417481487,-28296.873361700866,8945.320419025253,-19196.334610762093,8923.320081661934,41176.00598843358,16804.617828099603,45359.500557080566
395.0,23.17368366871848,72.57885947675733,1099.0,16829.689017999608,764.2460916552654,-99.0,15.0,0.0,288.0,10643.461671556332,40543.26508612167,16851.271474475372,45177.48300319407,39466.42923906825,-27032.2422798402,7568.255573291821,-19748.716163929806,10658.455041692188,40623.36516609344,16966.173687197985,45295.82222322183
396.0,23.17387682516233,72.57831212455221,1099.0,16851.19109497292,708.1681927459543,-99.0,15.0,0.0,291.0,12471.35424274518,39886.616656171376,17002.20768390869,45117.091340767634,40068.19038505485,-25700.223965182784,6189.919278529546,-20575.09687981371,12450.476580496968,40068.15075987653,16888.966834050272,45229.50666455856
397.0,23.174096051808185,72.57777651794768,1099.0,16875.59529355765,653.2936663547862,-99.0,15.0,0.0,294.0,14116.744673360849,39126.893997210165,17203.29015812832,45012.770480237465,40740.55503159175,-24295.74223197135,4733.643631318428,-20779.40466516795,14068.831161659447,39209.01677552925,17114.068822792753,45035.21242794688
398.0,23.17434074777104,72.57725412493846,1099.0,16902.83472354207,599.7729130116124,-99.0,15.0,0.0,297.0,15874.092934724138,38384.72903222033,17385.87301693075,45029.35520233527,41378.53925864176,-23135.3010379399,2755.770596419065,-21100.86345268409,15843.212097364483,38265.53786392203,17605.086728609873,45002.19812741598
399.0,23.17461024235628,72.5767463773165,1099.0,16932.834723542463,547.7526241549856,-99.0,15.0,0.0,300.0,17646.723863466512,37573.69511062163,17625.48343099005,45098.19390569311,42149.01986441048,-21498.99633829185,1388.1813194724284,-21446.438634323804,17627.202676335688,37448.07994888717,17672.71898313659,45004.46602624875
400.0,23.174903796897965,72.57625466674769,1099.0,16965.513065642812,497.3753801921417,-99.0,15.0,0.0,303.0,19339.618931201352,36653.92382773065,17856.687092346532,45126.40320574128,42756.08723727536,-20124.53409515093,-191.8413398663797,-22168.959295500343,19482.26067368204,36744.478965588496,17711.736514042354,45204.21247796199
401.0,23.175220606783515,72.57578034095856,1099.0,17000.780180780534,448.7792598062781,-99.0,15.0,0.0,306.0,20979.647892968445,35653.51434337557,18185.56380086777,45188.86413157179,43106.70672945915,-18764.573650298407,-2008.8989009821007,-22206.30579839322,21025.944028177037,35536.784018634404,18045.31655490533,45062.03269083457
402.0,23.17555980365905,72.57532470004304,1099.0,17038.53940424337,402.0974615773365,-99.0,15.0,0.0,309.0,22491.67047345156,34630.85847676394,18607.507230911524,45292.50406935358,43653.40840339835,-17604.29923880896,-3669.297910189115,-22206.31121962105,22484.0625636503,34552.12771600499,18498.60327974668,45183.85687799034
